game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
581,581,18,33,21,16,1,4,64,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
582,582,26,35,44,26,2,6,89,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
583,583,25,21,22,36,3,5,84,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
584,584,33,20,18,18,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
585,585,24,37,23,18,1,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
586,586,25,29,36,28,2,6,86,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
587,587,13,11,14,16,3,2,26,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
588,588,39,26,28,21,0,5,74,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
589,589,27,33,19,25,1,4,56,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
590,590,29,29,31,24,2,5,90,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
591,591,31,23,20,40,3,5,83,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
592,592,38,29,20,18,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
593,593,27,34,30,27,1,5,70,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
594,594,28,21,47,25,2,6,111,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
595,595,19,28,22,27,1,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
596,596,36,23,18,17,0,4,60,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
597,597,17,29,13,19,1,3,40,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
598,598,23,22,23,14,tie,4,54,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
599,599,29,27,31,42,3,5,83,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
600,600,19,19,19,18,tie,4,66,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
601,601,16,36,19,12,1,3,39,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
602,602,26,18,39,22,2,5,69,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
603,603,20,19,19,32,3,3,45,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
604,604,36,21,22,23,0,4,57,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
605,605,22,40,18,21,1,4,59,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
606,606,28,23,37,26,2,5,77,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
607,607,27,21,23,44,3,6,92,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
608,608,30,23,16,15,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
609,609,18,33,25,21,1,4,57,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
610,610,28,17,35,20,2,4,49,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
611,611,25,23,27,7,2,4,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
612,612,16,18,22,28,3,3,47,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
613,613,24,43,13,19,1,5,87,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
614,614,14,20,34,11,2,4,66,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
615,615,21,19,23,47,3,5,77,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
616,616,33,23,22,18,0,4,64,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
617,617,24,43,25,20,1,5,88,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
618,618,22,26,40,27,2,5,70,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
619,619,22,29,30,26,2,4,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
620,620,49,24,17,24,0,5,81,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
621,621,23,41,24,18,1,4,55,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
622,622,26,27,47,22,2,5,66,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
623,623,30,28,21,38,3,5,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
624,624,40,24,25,30,0,5,84,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
625,625,17,35,13,12,1,4,63,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
626,626,11,13,33,15,2,3,56,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
627,627,29,34,30,41,3,6,89,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
628,628,40,29,23,25,0,5,73,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
629,629,10,27,12,9,1,4,59,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
630,630,22,27,26,18,1,5,79,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
631,631,22,30,27,26,1,5,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
632,632,32,19,16,14,0,4,67,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
633,633,16,37,20,22,1,5,69,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
634,634,16,15,34,18,2,4,65,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
635,635,21,15,23,40,3,4,55,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
636,636,26,17,19,23,0,3,42,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
637,637,17,34,23,17,1,5,73,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
638,638,13,20,43,13,2,4,58,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
639,639,25,29,24,21,1,4,65,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
640,640,47,18,19,20,0,4,75,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
641,641,27,40,28,27,1,5,83,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
642,642,26,22,33,27,2,5,74,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
643,643,29,23,32,34,3,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
644,644,41,21,18,23,0,5,82,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
645,645,21,37,23,16,1,4,56,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
646,646,21,26,42,26,2,5,70,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
647,647,27,28,26,48,3,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
648,648,38,17,18,19,0,4,62,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
649,649,21,52,19,19,1,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
650,650,26,26,52,23,2,5,68,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
651,651,22,20,16,28,3,4,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
652,652,18,21,24,23,2,5,84,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
653,653,26,23,23,26,tie,5,80,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
654,654,21,15,36,17,2,3,52,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
655,655,19,24,30,42,3,5,71,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
656,656,29,26,28,23,0,5,83,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
657,657,17,38,24,19,1,4,54,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
658,658,25,24,39,26,2,5,75,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
659,659,17,16,15,35,3,3,42,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
660,660,30,21,20,19,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
661,661,17,28,15,15,1,3,40,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
662,662,24,26,36,19,2,5,85,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
663,663,17,24,18,37,3,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
664,664,28,26,29,30,3,5,80,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
665,665,18,37,18,22,1,4,60,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
666,666,22,15,43,16,2,5,83,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
667,667,21,14,22,38,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
668,668,40,24,24,27,0,5,66,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
669,669,17,23,16,13,1,4,51,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
670,670,21,16,34,26,2,4,60,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
671,671,18,22,27,33,3,4,51,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
672,672,32,20,17,24,0,4,60,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
673,673,31,36,25,28,1,5,81,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
674,674,25,29,44,23,2,5,72,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
675,675,21,21,24,20,2,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
676,676,28,16,18,16,0,4,55,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
677,677,24,40,24,18,1,4,59,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
678,678,15,12,39,19,2,5,73,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
679,679,20,21,23,19,2,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
680,680,19,18,18,17,0,4,74,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
681,681,28,30,20,28,1,4,60,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
682,682,24,19,39,21,2,4,56,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
683,683,18,14,23,32,3,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
684,684,31,19,14,17,0,3,46,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
685,685,21,41,19,19,1,4,63,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
686,686,19,18,32,16,2,3,46,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
687,687,17,20,16,36,3,4,64,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
688,688,30,15,17,16,0,3,47,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
689,689,26,42,23,34,1,5,75,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
690,690,18,18,42,16,2,4,60,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
691,691,26,20,21,36,3,4,54,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
692,692,31,16,20,21,0,3,55,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
693,693,15,17,9,11,1,4,67,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
694,694,24,26,40,17,2,4,56,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
695,695,27,18,22,27,tie,4,51,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
696,696,42,34,26,24,0,5,78,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
697,697,29,42,24,28,1,5,74,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
698,698,23,21,37,23,2,4,52,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
699,699,30,26,33,32,2,5,80,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
700,700,36,17,21,15,0,4,51,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
701,701,25,45,23,23,1,5,66,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
702,702,19,16,26,13,2,3,46,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
703,703,41,31,25,30,0,6,87,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
704,704,31,13,11,16,0,4,60,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
705,705,19,28,18,12,1,4,51,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
706,706,19,21,26,25,2,5,84,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
707,707,16,18,17,31,3,3,43,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
708,708,37,23,25,24,0,4,56,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
709,709,24,54,23,20,1,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
710,710,19,15,35,19,2,3,44,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
711,711,21,22,20,28,3,5,81,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
712,712,26,18,20,16,0,4,65,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
713,713,24,42,23,18,1,4,59,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
714,714,23,21,36,15,2,4,58,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
715,715,22,16,21,36,3,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
716,716,36,25,22,16,0,4,66,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
717,717,22,39,28,32,1,5,64,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
718,718,22,27,42,29,2,5,73,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
719,719,19,18,18,39,3,4,65,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
720,720,41,35,26,31,0,6,97,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
721,721,23,46,18,22,1,4,56,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
722,722,27,25,35,22,2,4,58,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
723,723,21,17,20,24,3,5,77,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
724,724,47,20,21,20,0,4,55,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
725,725,22,28,15,24,1,4,68,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
726,726,20,18,28,16,2,4,61,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
727,727,26,22,28,36,3,5,71,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
728,728,24,14,12,17,0,3,54,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
729,729,14,35,19,17,1,3,40,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
730,730,21,24,35,23,2,4,57,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
731,731,23,28,22,31,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
732,732,44,26,20,21,0,4,54,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
733,733,23,36,21,17,1,4,57,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
734,734,24,23,42,19,2,5,77,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
735,735,19,23,22,39,3,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
736,736,23,22,25,21,2,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
737,737,22,34,19,21,1,4,62,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
738,738,19,20,25,25,tie,4,65,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
739,739,12,17,15,37,3,3,41,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
740,740,27,12,16,18,0,4,56,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
741,741,23,36,25,18,1,4,59,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
742,742,19,22,35,21,2,5,67,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
743,743,29,26,18,38,3,5,73,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
744,744,40,22,30,26,0,5,62,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
745,745,16,31,20,19,1,3,42,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
746,746,16,22,46,20,2,4,61,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
747,747,25,19,25,35,3,5,79,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
748,748,27,17,17,18,0,3,40,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
749,749,29,27,22,22,0,5,63,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
750,750,20,27,43,20,2,5,81,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
751,751,22,21,22,26,3,3,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
752,752,42,22,24,30,0,5,81,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
753,753,25,37,25,21,1,4,59,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
754,754,23,30,46,24,2,5,65,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
755,755,17,14,15,32,3,3,43,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
756,756,35,26,18,23,0,4,60,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
757,757,19,28,20,21,1,4,63,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
758,758,29,26,42,27,2,5,65,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
759,759,28,18,17,27,0,3,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
760,760,38,23,26,20,0,5,96,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
761,761,15,35,20,17,1,3,39,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
762,762,21,28,43,18,2,4,57,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
763,763,14,12,13,19,3,3,46,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
764,764,32,13,15,14,0,3,51,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
765,765,21,49,27,24,1,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
766,766,32,30,36,25,2,6,86,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
767,767,22,21,23,15,2,5,78,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
768,768,38,26,24,22,0,4,56,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
769,769,22,32,22,19,1,4,50,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
770,770,26,18,31,18,2,3,49,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
771,771,26,32,28,30,1,6,93,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
772,772,37,21,16,10,0,4,63,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
773,773,24,49,27,20,1,6,80,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
774,774,19,21,41,24,2,5,75,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
775,775,25,23,19,41,3,5,70,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
776,776,33,25,20,23,0,4,54,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
777,777,17,31,23,16,1,4,51,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
778,778,28,28,43,21,2,5,89,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
779,779,27,26,25,47,3,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
780,780,37,29,29,27,0,5,78,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
781,781,21,38,27,20,1,4,61,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
782,782,18,16,13,17,0,3,53,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
783,783,22,15,25,34,3,4,56,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
784,784,20,14,20,19,tie,4,55,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
785,785,29,30,20,19,1,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
786,786,23,28,44,23,2,5,79,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
787,787,21,15,15,30,3,3,45,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
788,788,31,24,17,20,0,5,72,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
789,789,22,35,24,21,1,5,68,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
790,790,23,19,23,25,3,4,62,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
791,791,19,16,15,23,3,3,46,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
792,792,31,16,22,17,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
793,793,18,14,19,19,tie,3,40,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
794,794,22,22,20,18,tie,5,76,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
795,795,21,22,22,18,tie,6,87,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
796,796,18,25,28,23,2,4,64,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
797,797,20,29,20,19,1,4,61,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
798,798,30,20,25,27,0,5,70,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
799,799,25,27,23,42,3,5,76,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
800,800,16,14,16,20,3,4,65,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
801,801,16,35,30,22,1,4,62,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
802,802,20,17,33,20,2,4,70,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
803,803,21,21,21,30,3,5,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
804,804,34,26,22,19,0,4,54,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
805,805,24,39,21,29,1,5,75,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
806,806,16,19,36,17,2,3,49,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
807,807,16,12,14,31,3,3,45,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
808,808,28,13,12,8,0,3,35,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
809,809,32,43,24,32,1,6,87,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
810,810,19,19,38,21,2,4,58,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
811,811,19,22,23,35,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
812,812,30,30,29,33,3,5,79,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
813,813,21,37,17,17,1,4,63,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
814,814,19,25,32,22,2,4,59,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
815,815,19,18,25,27,3,4,71,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
816,816,43,32,31,26,0,6,80,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
817,817,27,44,33,30,1,6,86,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
818,818,17,15,47,18,2,4,65,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
819,819,24,26,24,38,3,5,70,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
820,820,30,31,24,22,1,5,80,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
821,821,19,31,18,17,1,4,64,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
822,822,23,22,33,24,2,5,73,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
823,823,11,12,10,23,3,2,33,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
824,824,39,22,20,23,0,4,63,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
825,825,30,33,28,27,1,5,77,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
826,826,23,18,37,21,2,4,61,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
827,827,29,18,21,41,3,5,81,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
828,828,32,17,26,31,0,4,64,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
829,829,23,36,26,25,1,4,57,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
830,830,21,24,19,21,1,4,57,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
831,831,20,26,24,37,3,5,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
832,832,32,19,20,15,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
833,833,30,36,28,29,1,6,92,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
