game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
417,417,12,40,12,18,1,4,68,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
418,418,18,24,28,21,2,4,56,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
419,419,18,17,21,39,3,4,56,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
420,420,21,19,14,16,0,3,44,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
421,421,28,45,19,25,1,5,72,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
422,422,19,20,21,19,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
423,423,17,19,14,16,1,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
424,424,31,23,24,21,0,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
425,425,25,32,19,19,1,4,51,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
426,426,20,17,32,18,2,3,41,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
427,427,21,17,18,34,3,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
428,428,36,25,18,21,0,5,76,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
429,429,24,42,24,22,1,4,59,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
430,430,28,31,35,28,2,5,70,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
431,431,31,27,21,39,3,5,73,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
432,432,25,19,14,16,0,3,46,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
433,433,17,24,16,21,1,4,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
434,434,17,13,26,13,2,4,49,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
435,435,29,32,28,53,3,6,107,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
436,436,36,21,19,21,0,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
437,437,20,36,18,16,1,5,72,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
438,438,18,24,43,19,2,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
439,439,25,25,25,40,3,5,73,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
440,440,33,21,22,22,0,4,50,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
441,441,27,37,26,19,1,5,76,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
442,442,16,19,25,15,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
443,443,22,18,15,28,3,4,55,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
444,444,36,18,14,17,0,3,41,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
445,445,26,26,27,27,tie,5,72,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
446,446,29,22,9,20,0,5,69,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
447,447,33,19,19,27,0,4,70,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
448,448,35,20,19,22,0,5,80,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
449,449,18,46,23,18,1,5,72,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
450,450,18,18,33,17,2,5,75,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
451,451,29,30,28,39,3,6,94,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
452,452,42,23,17,22,0,5,76,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
453,453,33,43,24,27,1,5,64,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
454,454,16,19,40,15,2,3,50,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
455,455,20,23,21,42,3,4,55,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
456,456,53,22,21,23,0,5,68,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
457,457,16,32,14,22,1,3,52,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
458,458,22,17,30,18,2,4,51,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
459,459,22,21,24,25,3,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
460,460,24,26,25,18,1,5,79,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
461,461,30,45,23,25,1,5,69,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
462,462,26,32,48,28,2,6,77,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
463,463,30,28,23,28,0,5,79,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
464,464,35,23,22,19,0,5,75,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
465,465,21,28,16,21,1,4,58,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
466,466,25,26,30,27,2,5,68,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
467,467,18,22,19,23,3,4,45,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
468,468,46,18,17,17,0,4,52,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
469,469,19,38,27,20,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
470,470,18,16,29,14,2,3,42,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
471,471,13,14,13,20,3,3,39,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
472,472,37,22,24,27,0,5,74,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
473,473,28,39,25,22,1,5,71,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
474,474,36,30,48,41,2,7,117,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
475,475,26,20,16,24,0,4,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
476,476,38,27,26,27,0,5,83,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
477,477,30,13,25,23,0,5,83,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
478,478,12,15,35,13,2,5,71,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
479,479,19,17,15,23,3,3,47,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
480,480,27,16,18,20,0,4,48,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
481,481,26,23,16,14,0,4,54,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
482,482,13,12,22,12,2,4,50,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
483,483,25,21,27,33,3,5,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
484,484,26,25,31,25,2,5,84,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
485,485,31,43,24,22,1,5,82,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
486,486,21,24,47,20,2,5,65,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
487,487,34,25,34,33,tie,6,97,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
488,488,58,29,21,28,0,5,76,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
489,489,21,33,27,23,1,4,69,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
490,490,25,19,37,23,2,4,73,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
491,491,20,25,25,28,3,4,54,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
492,492,17,20,17,16,1,4,52,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
493,493,20,32,20,19,1,4,62,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
494,494,19,26,35,21,2,5,77,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
495,495,17,21,11,29,3,3,46,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
496,496,16,12,11,12,0,3,44,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
497,497,22,28,20,28,tie,4,64,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
498,498,22,20,26,13,2,4,61,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
499,499,14,13,18,20,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
500,500,29,20,21,20,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
501,501,27,28,24,20,1,4,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
502,502,32,24,39,27,2,5,65,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
503,503,23,20,22,43,3,4,56,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
504,504,48,34,31,32,0,6,81,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
505,505,13,36,11,16,1,3,44,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
506,506,19,17,13,15,0,3,46,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
507,507,17,20,18,39,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
508,508,17,22,16,17,1,3,43,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
509,509,26,34,29,27,1,5,86,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
510,510,24,13,22,19,0,4,76,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
511,511,21,21,19,29,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
512,512,36,30,23,29,0,5,77,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
513,513,11,27,19,13,1,3,49,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
514,514,19,17,34,17,2,4,64,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
515,515,26,21,16,39,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
516,516,32,21,29,23,0,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
517,517,13,29,20,14,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
518,518,26,22,30,18,2,4,61,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
519,519,16,20,16,30,3,3,47,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
520,520,24,19,21,20,0,4,62,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
521,521,28,20,26,16,0,4,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
522,522,18,19,22,15,2,5,74,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
523,523,23,17,18,30,3,5,73,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
524,524,33,29,32,33,tie,6,80,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
525,525,23,40,18,23,1,5,73,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
526,526,19,25,29,19,2,4,58,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
527,527,21,23,26,35,3,4,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
528,528,33,20,21,21,0,4,54,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
529,529,20,16,18,15,0,4,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
530,530,32,28,42,32,2,7,100,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
531,531,20,16,19,31,3,4,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
532,532,20,20,21,14,2,3,46,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
533,533,26,38,26,22,1,4,59,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
534,534,25,26,38,27,2,6,102,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
535,535,24,34,27,46,3,6,98,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
536,536,33,24,18,22,0,4,62,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
537,537,26,49,22,18,1,5,69,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
538,538,27,26,34,26,2,5,69,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
539,539,10,11,14,19,3,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
540,540,30,21,18,23,0,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
541,541,23,27,16,14,1,5,87,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
542,542,24,30,48,30,2,6,89,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
543,543,18,17,9,17,0,4,58,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
544,544,36,17,13,14,0,4,59,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
545,545,16,48,17,13,1,4,53,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
546,546,18,16,25,13,2,3,39,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
547,547,21,21,20,32,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
548,548,32,20,23,24,0,4,66,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
549,549,23,21,20,24,3,4,67,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
550,550,21,18,40,23,2,4,61,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
551,551,27,21,23,37,3,5,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
552,552,35,15,13,13,0,3,38,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
553,553,22,37,18,25,1,5,72,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
554,554,17,16,17,19,3,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
555,555,23,26,26,42,3,5,78,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
556,556,19,17,16,11,0,3,42,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
557,557,17,23,19,14,1,4,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
558,558,27,20,29,24,2,4,61,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
559,559,22,16,27,33,3,4,56,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
560,560,20,15,13,11,0,3,43,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
561,561,22,30,25,33,3,5,75,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
562,562,18,15,33,12,2,4,49,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
563,563,18,23,20,32,3,4,58,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
564,564,45,25,27,35,0,6,88,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
565,565,24,42,20,23,1,5,67,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
566,566,28,22,52,23,2,5,65,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
567,567,26,22,28,29,3,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
568,568,25,19,19,23,0,4,55,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
569,569,23,35,13,25,1,4,69,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
570,570,16,17,22,18,2,3,41,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
571,571,25,22,26,34,3,4,58,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
572,572,26,18,19,25,0,4,66,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
573,573,24,34,25,19,1,4,53,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
574,574,21,20,31,18,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
575,575,21,23,28,29,3,4,66,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
576,576,37,20,17,24,0,5,83,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
577,577,15,39,12,19,1,4,54,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
578,578,23,26,34,23,2,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
579,579,34,19,21,46,3,5,77,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
580,580,38,25,27,19,0,5,71,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
581,581,21,42,17,15,1,4,63,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
582,582,30,37,40,23,2,6,88,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
583,583,26,22,25,45,3,5,72,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
584,584,24,29,19,26,1,4,68,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
585,585,20,45,19,18,1,5,79,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
586,586,28,31,40,25,2,5,70,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
587,587,10,14,10,11,1,2,23,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
588,588,29,16,30,23,2,5,72,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
589,589,19,30,20,21,1,3,49,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
590,590,31,26,33,23,2,5,90,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
591,591,23,21,30,41,3,5,79,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
592,592,14,24,27,20,2,4,59,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
593,593,32,31,24,27,0,5,70,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
594,594,18,24,23,22,1,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
595,595,23,19,22,33,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
596,596,33,17,21,16,0,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
597,597,15,23,11,12,1,3,37,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
598,598,18,22,23,14,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
599,599,31,36,36,51,3,6,93,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
600,600,31,21,17,18,0,4,67,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
601,601,14,38,17,14,1,3,39,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
602,602,21,21,42,20,2,5,70,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
603,603,16,20,14,32,3,3,41,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
604,604,42,18,19,21,0,4,57,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
605,605,28,43,27,26,1,5,71,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
606,606,28,27,34,23,2,5,79,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
607,607,22,14,15,45,3,4,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
608,608,28,17,14,13,0,4,51,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
609,609,24,24,19,19,tie,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
610,610,22,21,37,22,2,4,51,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
611,611,24,22,26,18,2,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
612,612,21,20,21,17,tie,3,43,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
613,613,29,31,21,25,1,5,80,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
614,614,16,16,39,10,2,4,64,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
615,615,20,20,26,43,3,5,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
616,616,41,21,16,22,0,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
617,617,24,24,19,25,3,4,67,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
618,618,22,20,40,27,2,5,70,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
619,619,26,28,29,25,2,4,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
620,620,39,24,25,17,0,5,71,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
621,621,21,39,25,20,1,4,52,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
622,622,23,24,51,25,2,5,64,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
623,623,31,22,19,45,3,5,72,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
624,624,50,25,25,21,0,5,72,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
625,625,22,20,14,20,0,4,64,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
626,626,14,13,16,15,2,3,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
627,627,24,32,35,45,3,6,89,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
628,628,40,24,20,29,0,5,72,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
629,629,11,28,13,9,1,4,59,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
630,630,23,13,40,24,2,5,73,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
631,631,32,20,25,25,0,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
632,632,33,18,15,14,0,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
633,633,21,26,19,16,1,5,71,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
634,634,15,20,28,14,2,4,62,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
635,635,22,18,18,33,3,4,54,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
636,636,20,16,14,26,3,3,40,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
637,637,16,33,18,21,1,5,71,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
638,638,16,14,44,14,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
639,639,23,30,21,16,1,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
640,640,14,30,26,21,1,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
641,641,26,36,25,28,1,5,79,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
642,642,34,24,30,21,0,5,65,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
643,643,23,23,28,37,3,5,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
644,644,55,15,15,16,0,5,78,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
645,645,20,33,22,14,1,4,55,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
646,646,24,21,47,24,2,5,69,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
647,647,27,27,26,41,3,5,81,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
648,648,23,15,20,17,0,4,57,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
649,649,23,40,23,28,1,5,84,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
650,650,32,26,49,21,2,5,69,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
651,651,20,17,16,28,3,4,49,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
